"GID","germplasmName","FullSampleName"
"NR17F114C2aP004","NR17F114C2aP004",NA
"NR17F116C2aP001","NR17F116C2aP001",NA
"NR17F117C2aP001","NR17F117C2aP001",NA
"NR17F117C2aP002","NR17F117C2aP002",NA
"NR17F117C2aP003","NR17F117C2aP003",NA
"NR17F117C2aP004","NR17F117C2aP004",NA
"NR17F118C2aP001","NR17F118C2aP001",NA
"NR17F118C2aP002","NR17F118C2aP002",NA
"NR17F118C2aP003","NR17F118C2aP003",NA
"NR17F118C2aP004","NR17F118C2aP004",NA
"NR17F119C2aP001","NR17F119C2aP001",NA
"NR17F11C2aP001","NR17F11C2aP001",NA
"NR17F120C2aP001","NR17F120C2aP001",NA
"NR17F120C2aP002","NR17F120C2aP002",NA
"NR17F121C2aP001","NR17F121C2aP001",NA
"NR17F121C2aP002","NR17F121C2aP002",NA
"NR17F121C2aP003","NR17F121C2aP003",NA
"NR17F121C2aP004","NR17F121C2aP004",NA
"NR17F121C2aP005","NR17F121C2aP005",NA
"NR17F121C2aP006","NR17F121C2aP006",NA
"NR17F122C2aP001","NR17F122C2aP001",NA
"NR17F123C2aP001","NR17F123C2aP001",NA
"NR17F125C2aP001","NR17F125C2aP001",NA
"NR17F126C2aP001","NR17F126C2aP001",NA
"NR17F12C2aP001","NR17F12C2aP001",NA
"NR17F12C2aP002","NR17F12C2aP002",NA
"NR17F12C2aP003","NR17F12C2aP003",NA
"NR17F13C2aP001","NR17F13C2aP001",NA
"NR17F13C2aP002","NR17F13C2aP002",NA
"NR17F13C2aP003","NR17F13C2aP003",NA
"NR17F13C2aP004","NR17F13C2aP004",NA
"NR17F13C2aP005","NR17F13C2aP005",NA
"NR17F13C2aP006","NR17F13C2aP006",NA
"NR17F13C2aP007","NR17F13C2aP007",NA
"NR17F13C2aP008","NR17F13C2aP008",NA
"NR17F13C2aP009","NR17F13C2aP009",NA
"NR17F13C2aP010","NR17F13C2aP010",NA
"NR17F13C2aP011","NR17F13C2aP011",NA
"NR17F13C2aP012","NR17F13C2aP012",NA
"NR17F13C2aP013","NR17F13C2aP013",NA
"NR17F13C2aP014","NR17F13C2aP014",NA
"NR17F13C2aP015","NR17F13C2aP015",NA
"NR17F14C2aP001","NR17F14C2aP001",NA
"NR17F14C2aP002","NR17F14C2aP002",NA
"NR17F14C2aP003","NR17F14C2aP003",NA
"NR17F14C2aP004","NR17F14C2aP004",NA
"NR17F14C2aP005","NR17F14C2aP005",NA
"NR17F14C2aP006","NR17F14C2aP006",NA
"NR17F14C2aP007","NR17F14C2aP007",NA
"NR17F14C2aP008","NR17F14C2aP008",NA
"NR17F14C2aP009","NR17F14C2aP009",NA
"NR17F14C2aP010","NR17F14C2aP010",NA
"NR17F14C2aP011","NR17F14C2aP011",NA
"NR17F14C2aP012","NR17F14C2aP012",NA
"NR17F14C2aP013","NR17F14C2aP013",NA
"NR17F14C2aP014","NR17F14C2aP014",NA
"NR17F14C2aP015","NR17F14C2aP015",NA
"NR17F14C2aP016","NR17F14C2aP016",NA
"NR17F15C2aP001","NR17F15C2aP001",NA
"NR17F15C2aP002","NR17F15C2aP002",NA
"NR17F15C2aP003","NR17F15C2aP003",NA
"NR17F15C2aP004","NR17F15C2aP004",NA
"NR17F15C2aP005","NR17F15C2aP005",NA
"NR17F15C2aP006","NR17F15C2aP006",NA
"NR17F15C2aP007","NR17F15C2aP007",NA
"NR17F15C2aP008","NR17F15C2aP008",NA
"NR17F15C2aP009","NR17F15C2aP009",NA
"NR17F15C2aP010","NR17F15C2aP010",NA
"NR17F15C2aP011","NR17F15C2aP011","NR17F15C2aP011"
"NR17F15C2aP012","NR17F15C2aP012",NA
"NR17F15C2aP013","NR17F15C2aP013",NA
"NR17F15C2aP014","NR17F15C2aP014",NA
"NR17F15C2aP015","NR17F15C2aP015",NA
"NR17F15C2aP016","NR17F15C2aP016",NA
"NR17F15C2aP017","NR17F15C2aP017",NA
"NR17F15C2aP018","NR17F15C2aP018",NA
"NR17F15C2aP019","NR17F15C2aP019",NA
"NR17F15C2aP020","NR17F15C2aP020",NA
"NR17F15C2aP021","NR17F15C2aP021",NA
"NR17F15C2aP022","NR17F15C2aP022",NA
"NR17F15C2aP023","NR17F15C2aP023",NA
"NR17F15C2aP024","NR17F15C2aP024",NA
"NR17F15C2aP025","NR17F15C2aP025",NA
"NR17F15C2aP026","NR17F15C2aP026",NA
"NR17F15C2aP027","NR17F15C2aP027",NA
"NR17F15C2aP028","NR17F15C2aP028",NA
"NR17F15C2aP029","NR17F15C2aP029",NA
"NR17F15C2aP030","NR17F15C2aP030",NA
"NR17F15C2aP031","NR17F15C2aP031",NA
"NR17F15C2aP032","NR17F15C2aP032",NA
"NR17F15C2aP033","NR17F15C2aP033",NA
"NR17F15C2aP034","NR17F15C2aP034",NA
"NR17F15C2aP035","NR17F15C2aP035",NA
"NR17F15C2aP036","NR17F15C2aP036",NA
"NR17F15C2aP037","NR17F15C2aP037",NA
"NR17F15C2aP038","NR17F15C2aP038",NA
"NR17F15C2aP039","NR17F15C2aP039",NA
"NR17F15C2aP040","NR17F15C2aP040",NA
"NR17F15C2aP041","NR17F15C2aP041",NA
"NR17F15C2aP042","NR17F15C2aP042",NA
"NR17F15C2aP043","NR17F15C2aP043",NA
"NR17F15C2aP044","NR17F15C2aP044",NA
"NR17F16C2aP001","NR17F16C2aP001",NA
"NR17F16C2aP002","NR17F16C2aP002",NA
"NR17F16C2aP003","NR17F16C2aP003",NA
"NR17F16C2aP004","NR17F16C2aP004",NA
"NR17F16C2aP005","NR17F16C2aP005",NA
"NR17F16C2aP006","NR17F16C2aP006",NA
"NR17F16C2aP008","NR17F16C2aP008",NA
"NR17F16C2aP009","NR17F16C2aP009",NA
"NR17F16C2aP010","NR17F16C2aP010",NA
"NR17F16C2aP011","NR17F16C2aP011",NA
"NR17F16C2aP012","NR17F16C2aP012",NA
"NR17F16C2aP013","NR17F16C2aP013",NA
"NR17F16C2aP014","NR17F16C2aP014",NA
"NR17F16C2aP015","NR17F16C2aP015",NA
"NR17F16C2aP016","NR17F16C2aP016",NA
"NR17F17C2aP001","NR17F17C2aP001",NA
"NR17F18C2aP001","NR17F18C2aP001",NA
"NR17F18C2aP002","NR17F18C2aP002",NA
"NR17F18C2aP003","NR17F18C2aP003",NA
"NR17F18C2aP004","NR17F18C2aP004",NA
"NR17F18C2aP005","NR17F18C2aP005",NA
"NR17F18C2aP006","NR17F18C2aP006",NA
"NR17F18C2aP007","NR17F18C2aP007",NA
"NR17F18C2aP008","NR17F18C2aP008",NA
"NR17F18C2aP009","NR17F18C2aP009",NA
"NR17F18C2aP010","NR17F18C2aP010",NA
"NR17F18C2aP011","NR17F18C2aP011",NA
"NR17F18C2aP012","NR17F18C2aP012",NA
"NR17F18C2aP013","NR17F18C2aP013",NA
"NR17F18C2aP014","NR17F18C2aP014",NA
"NR17F18C2aP015","NR17F18C2aP015",NA
"NR17F18C2aP016","NR17F18C2aP016",NA
"NR17F18C2aP017","NR17F18C2aP017",NA
"NR17F18C2aP018","NR17F18C2aP018",NA
"NR17F18C2aP019","NR17F18C2aP019",NA
"NR17F18C2aP020","NR17F18C2aP020",NA
"NR17F18C2aP021","NR17F18C2aP021",NA
"NR17F18C2aP022","NR17F18C2aP022",NA
"NR17F18C2aP023","NR17F18C2aP023",NA
"NR17F18C2aP024","NR17F18C2aP024",NA
"NR17F18C2aP025","NR17F18C2aP025",NA
"NR17F19C2aP001","NR17F19C2aP001",NA
"NR17F19C2aP002","NR17F19C2aP002",NA
"NR17F19C2aP003","NR17F19C2aP003",NA
"NR17F1C2aP001","NR17F1C2aP001",NA
"NR17F1C2aP002","NR17F1C2aP002","NR17F1C2aP002"
"NR17F1C2aP003","NR17F1C2aP003","NR17F1C2aP003"
"NR17F1C2aP004","NR17F1C2aP004",NA
"NR17F1C2aP005","NR17F1C2aP005","NR17F1C2aP005"
"NR17F1C2aP006","NR17F1C2aP006","NR17F1C2aP006"
"NR17F1C2aP007","NR17F1C2aP007","NR17F1C2aP007"
"NR17F1C2aP008","NR17F1C2aP008","NR17F1C2aP008"
"NR17F1C2aP009","NR17F1C2aP009","NR17F1C2aP009"
"NR17F1C2aP010","NR17F1C2aP010","NR17F1C2aP010"
"NR17F1C2aP011","NR17F1C2aP011","NR17F1C2aP011"
"NR17F20C2aP001","NR17F20C2aP001",NA
"NR17F20C2aP002","NR17F20C2aP002",NA
"NR17F20C2aP003","NR17F20C2aP003",NA
"NR17F20C2aP004","NR17F20C2aP004",NA
"NR17F20C2aP005","NR17F20C2aP005",NA
"NR17F20C2aP006","NR17F20C2aP006",NA
"NR17F20C2aP007","NR17F20C2aP007",NA
"NR17F20C2aP008","NR17F20C2aP008",NA
"NR17F20C2aP009","NR17F20C2aP009",NA
"NR17F20C2aP010","NR17F20C2aP010",NA
"NR17F20C2aP011","NR17F20C2aP011",NA
"NR17F21C2aP001","NR17F21C2aP001",NA
"NR17F21C2aP002","NR17F21C2aP002",NA
"NR17F21C2aP003","NR17F21C2aP003",NA
"NR17F21C2aP004","NR17F21C2aP004",NA
"NR17F21C2aP005","NR17F21C2aP005",NA
"NR17F22C2aP002","NR17F22C2aP002",NA
"NR17F22C2aP003","NR17F22C2aP003",NA
"NR17F22C2aP004","NR17F22C2aP004",NA
"NR17F22C2aP005","NR17F22C2aP005",NA
"NR17F22C2aP006","NR17F22C2aP006",NA
"NR17F22C2aP007","NR17F22C2aP007",NA
"NR17F23C2aP001","NR17F23C2aP001",NA
"NR17F23C2aP002","NR17F23C2aP002",NA
"NR17F23C2aP003","NR17F23C2aP003",NA
"NR17F23C2aP004","NR17F23C2aP004",NA
"NR17F23C2aP005","NR17F23C2aP005",NA
"NR17F24C2aP001","NR17F24C2aP001",NA
"NR17F24C2aP002","NR17F24C2aP002",NA
"NR17F24C2aP003","NR17F24C2aP003",NA
"NR17F24C2aP004","NR17F24C2aP004",NA
"NR17F24C2aP005","NR17F24C2aP005",NA
"NR17F24C2aP006","NR17F24C2aP006",NA
"NR17F24C2aP008","NR17F24C2aP008",NA
"NR17F24C2aP009","NR17F24C2aP009",NA
"NR17F26C2aP015","NR17F26C2aP015",NA
"NR17F27C2aP001","NR17F27C2aP001",NA
"NR17F28C2aP001","NR17F28C2aP001",NA
"NR17F28C2aP002","NR17F28C2aP002",NA
"NR17F29C2aP001","NR17F29C2aP001",NA
"NR17F29C2aP002","NR17F29C2aP002",NA
"NR17F29C2aP003","NR17F29C2aP003",NA
"NR17F2C2aP001","NR17F2C2aP001","NR17F2C2aP001"
"NR17F2C2aP02","NR17F2C2aP02",NA
"NR17F30C2aP001","NR17F30C2aP001",NA
"NR17F30C2aP003","NR17F30C2aP003",NA
"NR17F31C2aP001","NR17F31C2aP001",NA
"NR17F33C2aP001","NR17F33C2aP001",NA
"NR17F33C2aP002","NR17F33C2aP002",NA
"NR17F33C2aP003","NR17F33C2aP003",NA
"NR17F33C2aP004","NR17F33C2aP004",NA
"NR17F34C2aP001","NR17F34C2aP001",NA
"NR17F34C2aP002","NR17F34C2aP002",NA
"NR17F34C2aP003","NR17F34C2aP003",NA
"NR17F35C2aP001","NR17F35C2aP001",NA
"NR17F35C2aP002","NR17F35C2aP002",NA
"NR17F35C2aP003","NR17F35C2aP003",NA
"NR17F35C2aP004","NR17F35C2aP004",NA
"NR17F35C2aP005","NR17F35C2aP005",NA
"NR17F35C2aP006","NR17F35C2aP006",NA
"NR17F35C2aP007","NR17F35C2aP007",NA
"NR17F36C2aP001","NR17F36C2aP001",NA
"NR17F36C2aP002","NR17F36C2aP002",NA
"NR17F36C2aP003","NR17F36C2aP003",NA
"NR17F36C2aP004","NR17F36C2aP004",NA
"NR17F37C2aP001","NR17F37C2aP001",NA
"NR17F37C2aP002","NR17F37C2aP002",NA
"NR17F37C2aP003","NR17F37C2aP003",NA
"NR17F38C2aP001","NR17F38C2aP001",NA
"NR17F38C2aP002","NR17F38C2aP002",NA
"NR17F39C2aP001","NR17F39C2aP001",NA
"NR17F39C2aP002","NR17F39C2aP002",NA
"NR17F3C2aP001","NR17F3C2aP001","NR17F3C2aP001"
"NR17F3C2aP002","NR17F3C2aP002","NR17F3C2aP002"
"NR17F3C2aP003","NR17F3C2aP003",NA
"NR17F3C2aP004","NR17F3C2aP004","NR17F3C2aP004"
"NR17F3C2aP005","NR17F3C2aP005",NA
"NR17F3C2aP006","NR17F3C2aP006","NR17F3C2aP006"
"NR17F3C2aP007","NR17F3C2aP007","NR17F3C2aP007"
"NR17F3C2aP008","NR17F3C2aP008","NR17F3C2aP008"
"NR17F3C2aP009","NR17F3C2aP009","NR17F3C2aP009"
"NR17F3C2aP010","NR17F3C2aP010","NR17F3C2aP010"
"NR17F40C2aP001","NR17F40C2aP001",NA
"NR17F40C2aP002","NR17F40C2aP002",NA
"NR17F40C2aP003","NR17F40C2aP003",NA
"NR17F40C2aP004","NR17F40C2aP004",NA
"NR17F40C2aP005","NR17F40C2aP005",NA
"NR17F40C2aP006","NR17F40C2aP006",NA
"NR17F40C2aP007","NR17F40C2aP007",NA
"NR17F40C2aP008","NR17F40C2aP008",NA
"NR17F40C2aP009","NR17F40C2aP009",NA
"NR17F40C2aP010","NR17F40C2aP010",NA
"NR17F40C2aP011","NR17F40C2aP011",NA
"NR17F40C2aP012","NR17F40C2aP012",NA
"NR17F40C2aP013","NR17F40C2aP013",NA
"NR17F40C2aP014","NR17F40C2aP014",NA
"NR17F40C2aP015","NR17F40C2aP015",NA
"NR17F41C2aP001","NR17F41C2aP001",NA
"NR17F42C2aP001","NR17F42C2aP001",NA
"NR17F42C2aP002","NR17F42C2aP002",NA
"NR17F43C2aP001","NR17F43C2aP001",NA
"NR17F43C2aP002","NR17F43C2aP002",NA
"NR17F45C2aP001","NR17F45C2aP001",NA
"NR17F45C2aP002","NR17F45C2aP002",NA
"NR17F45C2aP003","NR17F45C2aP003",NA
"NR17F46C2aP001","NR17F46C2aP001",NA
"NR17F46C2aP002","NR17F46C2aP002",NA
"NR17F46C2aP003","NR17F46C2aP003",NA
"NR17F46C2aP005","NR17F46C2aP005",NA
"NR17F46C2aP006","NR17F46C2aP006",NA
"NR17F46C2aP008","NR17F46C2aP008",NA
"NR17F46C2aP009","NR17F46C2aP009",NA
"NR17F46C2aP010","NR17F46C2aP010",NA
"NR17F46C2aP011","NR17F46C2aP011",NA
"NR17F46C2aP012","NR17F46C2aP012",NA
"NR17F46C2aP013","NR17F46C2aP013",NA
"NR17F46C2aP014","NR17F46C2aP014",NA
"NR17F46C2aP015","NR17F46C2aP015",NA
"NR17F49C2aP001","NR17F49C2aP001",NA
"NR17F49C2aP002","NR17F49C2aP002",NA
"NR17F49C2aP003","NR17F49C2aP003",NA
"NR17F49C2aP004","NR17F49C2aP004",NA
"NR17F49C2aP006","NR17F49C2aP006","NR17F49C2aP006"
"NR17F49C2aP007","NR17F49C2aP007",NA
"NR17F49C2aP008","NR17F49C2aP008",NA
"NR17F49C2aP009","NR17F49C2aP009",NA
"NR17F4C2aP001","NR17F4C2aP001",NA
"NR17F4C2aP002","NR17F4C2aP002","NR17F4C2aP002"
"NR17F50C2aP001","NR17F50C2aP001",NA
"NR17F50C2aP002","NR17F50C2aP002",NA
"NR17F50C2aP003","NR17F50C2aP003",NA
"NR17F50C2aP004","NR17F50C2aP004",NA
"NR17F50C2aP005","NR17F50C2aP005",NA
"NR17F52C2aP001","NR17F52C2aP001",NA
"NR17F53C2aP001","NR17F53C2aP001",NA
"NR17F54C2aP001","NR17F54C2aP001",NA
"NR17F54C2aP002","NR17F54C2aP002",NA
"NR17F54C2aP003","NR17F54C2aP003",NA
"NR17F54C2aP004","NR17F54C2aP004",NA
"NR17F54C2aP005","NR17F54C2aP005",NA
"NR17F54C2aP006","NR17F54C2aP006",NA
"NR17F54C2aP007","NR17F54C2aP007",NA
"NR17F54C2aP008","NR17F54C2aP008",NA
"NR17F54C2aP009","NR17F54C2aP009",NA
"NR17F54C2aP010","NR17F54C2aP010",NA
"NR17F54C2aP011","NR17F54C2aP011",NA
"NR17F54C2aP012","NR17F54C2aP012",NA
"NR17F54C2aP013","NR17F54C2aP013",NA
"NR17F54C2aP014","NR17F54C2aP014",NA
"NR17F54C2aP015","NR17F54C2aP015",NA
"NR17F55C2aP001","NR17F55C2aP001",NA
"NR17F56C2aP001","NR17F56C2aP001",NA
"NR17F56C2aP002","NR17F56C2aP002",NA
"NR17F57C2aP001","NR17F57C2aP001",NA
"NR17F58C2aP001","NR17F58C2aP001",NA
"NR17F59C2aP001","NR17F59C2aP001",NA
"NR17F59C2aP002","NR17F59C2aP002",NA
"NR17F59C2aP003","NR17F59C2aP003",NA
"NR17F59C2aP004","NR17F59C2aP004",NA
"NR17F59C2aP005","NR17F59C2aP005",NA
"NR17F5C2aP001","NR17F5C2aP001","NR17F5C2aP001"
"NR17F5C2aP002","NR17F5C2aP002","NR17F5C2aP002"
"NR17F5C2aP003","NR17F5C2aP003","NR17F5C2aP003"
"NR17F5C2aP004","NR17F5C2aP004","NR17F5C2aP004"
"NR17F5C2aP005","NR17F5C2aP005","NR17F5C2aP005"
"NR17F5C2aP006","NR17F5C2aP006",NA
"NR17F5C2aP007","NR17F5C2aP007","NR17F5C2aP007"
"NR17F5C2aP008","NR17F5C2aP008","NR17F5C2aP008"
"NR17F5C2aP009","NR17F5C2aP009","NR17F5C2aP009"
"NR17F5C2aP010","NR17F5C2aP010","NR17F5C2aP010"
"NR17F5C2aP011","NR17F5C2aP011","NR17F5C2aP011"
"NR17F5C2aP012","NR17F5C2aP012","NR17F5C2aP012"
"NR17F5C2aP013","NR17F5C2aP013","NR17F5C2aP013"
"NR17F5C2aP014","NR17F5C2aP014","NR17F5C2aP014"
"NR17F5C2aP015","NR17F5C2aP015","NR17F5C2aP015"
"NR17F5C2aP016","NR17F5C2aP016","NR17F5C2aP016"
"NR17F5C2aP017","NR17F5C2aP017","NR17F5C2aP017"
"NR17F5C2aP018","NR17F5C2aP018","NR17F5C2aP018"
"NR17F5C2aP019","NR17F5C2aP019","NR17F5C2aP019"
"NR17F5C2aP020","NR17F5C2aP020",NA
"NR17F5C2aP021","NR17F5C2aP021","NR17F5C2aP021"
"NR17F5C2aP022","NR17F5C2aP022","NR17F5C2aP022"
"NR17F5C2aP023","NR17F5C2aP023",NA
"NR17F5C2aP024","NR17F5C2aP024","NR17F5C2aP024"
"NR17F5C2aP025","NR17F5C2aP025","NR17F5C2aP025"
"NR17F5C2aP026","NR17F5C2aP026","NR17F5C2aP026"
"NR17F5C2aP027","NR17F5C2aP027",NA
"NR17F5C2aP028","NR17F5C2aP028","NR17F5C2aP028"
"NR17F5C2aP029","NR17F5C2aP029","NR17F5C2aP029"
"NR17F60C2aP001","NR17F60C2aP001",NA
"NR17F60C2aP002","NR17F60C2aP002",NA
"NR17F60C2aP003","NR17F60C2aP003",NA
"NR17F60C2aP004","NR17F60C2aP004",NA
"NR17F60C2aP005","NR17F60C2aP005",NA
"NR17F60C2aP006","NR17F60C2aP006",NA
"NR17F60C2aP007","NR17F60C2aP007",NA
"NR17F60C2aP008","NR17F60C2aP008",NA
"NR17F60C2aP009","NR17F60C2aP009",NA
"NR17F60C2aP010","NR17F60C2aP010",NA
"NR17F60C2aP011","NR17F60C2aP011",NA
"NR17F60C2aP012","NR17F60C2aP012",NA
"NR17F60C2aP013","NR17F60C2aP013",NA
"NR17F60C2aP014","NR17F60C2aP014",NA
"NR17F60C2aP015","NR17F60C2aP015",NA
"NR17F60C2aP016","NR17F60C2aP016",NA
"NR17F60C2aP017","NR17F60C2aP017",NA
"NR17F60C2aP019","NR17F60C2aP019",NA
"NR17F60C2aP020","NR17F60C2aP020",NA
"NR17F60C2aP021","NR17F60C2aP021",NA
"NR17F60C2aP022","NR17F60C2aP022",NA
"NR17F60C2aP023","NR17F60C2aP023",NA
"NR17F60C2aP024","NR17F60C2aP024",NA
"NR17F60C2aP025","NR17F60C2aP025",NA
"NR17F61C2aP001","NR17F61C2aP001",NA
"NR17F61C2aP002","NR17F61C2aP002",NA
"NR17F61C2aP003","NR17F61C2aP003",NA
"NR17F61C2aP004","NR17F61C2aP004",NA
"NR17F61C2aP005","NR17F61C2aP005",NA
"NR17F61C2aP006","NR17F61C2aP006",NA
"NR17F61C2aP007","NR17F61C2aP007",NA
"NR17F61C2aP008","NR17F61C2aP008",NA
"NR17F61C2aP009","NR17F61C2aP009",NA
"NR17F61C2aP010","NR17F61C2aP010",NA
"NR17F61C2aP011","NR17F61C2aP011",NA
"NR17F61C2aP012","NR17F61C2aP012",NA
"NR17F61C2aP013","NR17F61C2aP013",NA
"NR17F61C2aP014","NR17F61C2aP014",NA
"NR17F61C2aP015","NR17F61C2aP015",NA
"NR17F61C2aP016","NR17F61C2aP016",NA
"NR17F61C2aP017","NR17F61C2aP017",NA
"NR17F61C2aP018","NR17F61C2aP018",NA
"NR17F62C2aP001","NR17F62C2aP001",NA
"NR17F62C2aP002","NR17F62C2aP002",NA
"NR17F62C2aP003","NR17F62C2aP003",NA
"NR17F62C2aP004","NR17F62C2aP004",NA
"NR17F62C2aP005","NR17F62C2aP005",NA
"NR17F62C2aP006","NR17F62C2aP006",NA
"NR17F62C2aP007","NR17F62C2aP007",NA
"NR17F62C2aP008","NR17F62C2aP008",NA
"NR17F62C2aP009","NR17F62C2aP009",NA
"NR17F62C2aP010","NR17F62C2aP010",NA
"NR17F62C2aP011","NR17F62C2aP011",NA
"NR17F62C2aP013","NR17F62C2aP013",NA
"NR17F62C2aP014","NR17F62C2aP014",NA
"NR17F62C2aP015","NR17F62C2aP015",NA
"NR17F62C2aP016","NR17F62C2aP016",NA
"NR17F62C2aP017","NR17F62C2aP017","NR17F62C2aP017"
"NR17F62C2aP018","NR17F62C2aP018",NA
"NR17F62C2aP019","NR17F62C2aP019",NA
"NR17F62C2aP020","NR17F62C2aP020",NA
"NR17F62C2aP021","NR17F62C2aP021",NA
"NR17F62C2aP022","NR17F62C2aP022",NA
"NR17F62C2aP023","NR17F62C2aP023",NA
"NR17F62C2aP024","NR17F62C2aP024",NA
"NR17F62C2aP025","NR17F62C2aP025",NA
"NR17F62C2aP026","NR17F62C2aP026",NA
"NR17F62C2aP027","NR17F62C2aP027",NA
"NR17F62C2aP028","NR17F62C2aP028",NA
"NR17F62C2aP029","NR17F62C2aP029",NA
"NR17F63C2aP001","NR17F63C2aP001",NA
"NR17F63C2aP002","NR17F63C2aP002",NA
"NR17F63C2aP003","NR17F63C2aP003",NA
"NR17F63C2aP004","NR17F63C2aP004",NA
"NR17F64C2aP001","NR17F64C2aP001",NA
"NR17F64C2aP002","NR17F64C2aP002",NA
"NR17F65C2aP001","NR17F65C2aP001",NA
"NR17F65C2aP002","NR17F65C2aP002",NA
"NR17F65C2aP003","NR17F65C2aP003",NA
"NR17F65C2aP004","NR17F65C2aP004",NA
"NR17F65C2aP005","NR17F65C2aP005",NA
"NR17F65C2aP006","NR17F65C2aP006",NA
"NR17F65C2aP007","NR17F65C2aP007",NA
"NR17F65C2aP008","NR17F65C2aP008",NA
"NR17F65C2aP009","NR17F65C2aP009",NA
"NR17F65C2aP010","NR17F65C2aP010",NA
"NR17F65C2aP011","NR17F65C2aP011",NA
"NR17F65C2aP012","NR17F65C2aP012",NA
"NR17F65C2aP013","NR17F65C2aP013",NA
"NR17F65C2aP014","NR17F65C2aP014",NA
"NR17F65C2aP015","NR17F65C2aP015",NA
"NR17F65C2aP016","NR17F65C2aP016",NA
"NR17F65C2aP017","NR17F65C2aP017",NA
"NR17F65C2aP018","NR17F65C2aP018",NA
"NR17F65C2aP019","NR17F65C2aP019",NA
"NR17F65C2aP020","NR17F65C2aP020",NA
"NR17F65C2aP021","NR17F65C2aP021",NA
"NR17F65C2aP022","NR17F65C2aP022",NA
"NR17F65C2aP023","NR17F65C2aP023",NA
"NR17F65C2aP024","NR17F65C2aP024",NA
"NR17F65C2aP025","NR17F65C2aP025",NA
"NR17F65C2aP026","NR17F65C2aP026",NA
"NR17F65C2aP027","NR17F65C2aP027",NA
"NR17F65C2aP028","NR17F65C2aP028",NA
"NR17F65C2aP029","NR17F65C2aP029",NA
"NR17F65C2aP030","NR17F65C2aP030",NA
"NR17F65C2aP031","NR17F65C2aP031",NA
"NR17F65C2aP032","NR17F65C2aP032",NA
"NR17F65C2aP033","NR17F65C2aP033",NA
"NR17F66C2aP001","NR17F66C2aP001",NA
"NR17F66C2aP002","NR17F66C2aP002",NA
"NR17F66C2aP003","NR17F66C2aP003",NA
"NR17F66C2aP004","NR17F66C2aP004",NA
"NR17F66C2aP005","NR17F66C2aP005",NA
"NR17F66C2aP006","NR17F66C2aP006",NA
"NR17F66C2aP007","NR17F66C2aP007",NA
"NR17F66C2aP008","NR17F66C2aP008",NA
"NR17F66C2aP009","NR17F66C2aP009",NA
"NR17F66C2aP010","NR17F66C2aP010",NA
"NR17F66C2aP011","NR17F66C2aP011",NA
"NR17F66C2aP012","NR17F66C2aP012",NA
"NR17F66C2aP013","NR17F66C2aP013",NA
"NR17F66C2aP014","NR17F66C2aP014",NA
"NR17F68C2aP001","NR17F68C2aP001",NA
"NR17F68C2aP002","NR17F68C2aP002",NA
"NR17F68C2aP003","NR17F68C2aP003",NA
"NR17F69C2aP001","NR17F69C2aP001",NA
"NR17F69C2aP002","NR17F69C2aP002",NA
"NR17F69C2aP003","NR17F69C2aP003",NA
"NR17F69C2aP004","NR17F69C2aP004",NA
"NR17F69C2aP005","NR17F69C2aP005",NA
"NR17F69C2aP006","NR17F69C2aP006",NA
"NR17F69C2aP007","NR17F69C2aP007",NA
"NR17F69C2aP008","NR17F69C2aP008",NA
"NR17F69C2aP009","NR17F69C2aP009",NA
"NR17F69C2aP010","NR17F69C2aP010",NA
"NR17F69C2aP011","NR17F69C2aP011",NA
"NR17F69C2aP012","NR17F69C2aP012",NA
"NR17F69C2aP013","NR17F69C2aP013",NA
"NR17F6C2aP001","NR17F6C2aP001",NA
"NR17F6C2aP002","NR17F6C2aP002",NA
"NR17F6C2aP003","NR17F6C2aP003",NA
"NR17F6C2aP004","NR17F6C2aP004",NA
"NR17F6C2aP005","NR17F6C2aP005",NA
"NR17F6C2aP006","NR17F6C2aP006",NA
"NR17F6C2aP007","NR17F6C2aP007",NA
"NR17F6C2aP008","NR17F6C2aP008",NA
"NR17F6C2aP009","NR17F6C2aP009",NA
"NR17F6C2aP010","NR17F6C2aP010",NA
"NR17F6C2aP011","NR17F6C2aP011",NA
"NR17F6C2aP012","NR17F6C2aP012",NA
"NR17F6C2aP013","NR17F6C2aP013",NA
"NR17F6C2aP014","NR17F6C2aP014",NA
"NR17F6C2aP015","NR17F6C2aP015",NA
"NR17F6C2aP016","NR17F6C2aP016",NA
"NR17F6C2aP017","NR17F6C2aP017","NR17F6C2aP017"
"NR17F6C2aP018","NR17F6C2aP018",NA
"NR17F6C2aP019","NR17F6C2aP019",NA
"NR17F6C2aP020","NR17F6C2aP020",NA
"NR17F6C2aP021","NR17F6C2aP021",NA
"NR17F6C2aP022","NR17F6C2aP022",NA
"NR17F6C2aP023","NR17F6C2aP023",NA
"NR17F6C2aP024","NR17F6C2aP024",NA
"NR17F6C2aP025","NR17F6C2aP025",NA
"NR17F6C2aP026","NR17F6C2aP026",NA
"NR17F6C2aP027","NR17F6C2aP027",NA
"NR17F6C2aP028","NR17F6C2aP028",NA
"NR17F6C2aP029","NR17F6C2aP029",NA
"NR17F6C2aP030","NR17F6C2aP030",NA
"NR17F6C2aP031","NR17F6C2aP031",NA
"NR17F6C2aP032","NR17F6C2aP032",NA
"NR17F6C2aP033","NR17F6C2aP033",NA
"NR17F6C2aP034","NR17F6C2aP034",NA
"NR17F6C2aP036","NR17F6C2aP036",NA
"NR17F6C2aP037","NR17F6C2aP037",NA
